"Speaker Name","Start Time","End Time","Text"
"James Somerton","00:20:34:03","00:20:54:18","Alright, so if it's not a romance, what is it? It's a horror thriller. Obviously, this isn't even a psychological thriller. This is full on horror song. Wo is closer to Jigsaw than Hannibal Lecter. There are a few other themes that the work might be trying to talk about as well. Treatment or dismissal of the mentally ill, the dangers of a culture which thrives on obsession."
"James Somerton","00:20:54:18","00:21:13:10","This is coming from the land of K-Pop, after all, and the negative effects of compulsory military service. Though I can't speak to the reality in South Korea, in North America, mental illness is absolutely treated as something for which you might see a psychologist a handful of times where you'll eventually be put on meds and never checked in on again."
"James Somerton","00:21:13:13","00:21:32:15","And that's if your insurance even covers it. I have a pretty good job and it still only covers two psych visits a year. The mental wellness institution as a whole generally doesn't much care about you. Yoon Bom gets the overarching diagnosis of borderline personality disorder because he obsesses over people and then he's just tossed out into the street."
"James Somerton","00:21:33:19","00:22:09:11","It really resonates with how I see the system failing people with mental illness in the real world every single day. Not to mention that in spite of his history of mental illness, he is drafted for service in the Korean military because instead of treating people and offering them the strategies and coping mechanisms they need, we're going to isolate them in an environment that is built to withhold special treatment in order to foster an environment of conformity, at which point killing, stalking asks a very strange question of the reader to discern where individual decisions begin and where societal familial conditioning ends."
"James Somerton","00:22:10:04","00:22:38:05","At what point is a toxic individual a failure of a society at large, and at what point should we start judging them for their own actions? Any time we analyze a story that is at all left open for interpretation, there are going to be people who disagree with your take on it and just yell. You just don't get it now."
"James Somerton","00:22:38:16","00:23:02:17","I don't think there actually are multiple ways of looking at killing, stalking. It's a horror story, not romance. But a lot of people are coming away, seeing it as a romance. So is their interpretation wrong? Yes. But let's pretend it's not. Let's pretend that this story's themes are vague and look at it alongside some other works of art that people disagree on."
"James Somerton","00:23:02:20","00:23:24:03","Art is in the eye of the beholder, After all. Is killing, stalking a surface? Beauty and the beast style romance where the monster can change in the end. Or is it, as I believe, an analysis of trauma and abuse? Granted, there have been any number of times when an audience, especially an academic one, falls into the trap of just assuming that everything is deeper than it really is."
"James Somerton","00:23:24:17","00:23:49:05","In fact, in some cases people read into a work of fiction to find layers when there are none intended just to justify their appreciation of it. But even when things aren't done to deliberately troll intellectuals, there's a trend of intellectuals taking a body of work and saying, Well, if this play is deep, then all must be deep, like half of Shakespeare, if not more."
"James Somerton","00:23:49:09","00:24:05:12","Is that a hot take now? Not really. Like, come on. The man wrote almost 40 plays in 20 years. You can't expect every one of them to have a nuanced, insightful World Vision. He had to put food on the table for him and his troupe of actors and his boyfriend. He was a business man before he was a creator."
"James Somerton","00:24:05:23","00:24:29:06","Most of what he wrote was on commission. That doesn't mean that Hamlet or Macbeth aren't excellent expressions of literary subtlety, but there isn't much that's subtle about Titus Andronicus, where the hero takes the two sons of the villain, bakes them into a pie and feeds them to her. It's basically Shakespeare's slasher movie, which that's why it's my favorite Shakespeare to play."
"James Somerton","00:24:29:11","00:25:04:07","And the biggest fallacy of his career was that Romeo and Juliet, arguably his most iconic work, wasn't meant to be a classic, like big shock time. All those guys in high school English who gagged at the gratuitous romance in the play, who were dismissed by the English teacher, were actually right. See, aside from the fact that this is a grotesque amount of romance that chokes out what little plot actually exists in Romeo and Juliet, there are a number of dated cultural contexts that highlight that this is a relationship Shakespeare would have considered toxic."
"James Somerton","00:25:04:07","00:25:27:11","Taking this into consideration, it becomes a cautionary tale. Juliet, referring to her love as being in excess, was a key feature. Elizabethan England was stuck in a bit of an austerity kick where modernity and temperance were strongly valued. Anything in excess was seen as dysfunctional. So the fact that they both die at the end really should have been a tip off."
"James Somerton","00:25:28:10","00:25:58:11","Shakespeare was probably thinking the fact that their affair leads to both of their deaths should tell audiences that this is a bad nobody's going to find death romantic. Romeo and Juliet, therefore, should not be viewed as a romance, but a satire, a parody of romance and romantic plays. I'm sure most people are more accustomed to hearing about satire and parody when it's comedic, which it is much easier to make a clear thematic satire when it comes to comedy."
"James Somerton","00:25:59:02","00:26:29:15","But satire is just a matter of pushing a medium into the territory of the carnivalesque. Actions, decisions, reactions and elements of design and theme are so absurd that they reach a point where it's impossible to take them seriously. At least that's the idea. Satire is usually comedy because if you're trying to defame the Nazis, it's easy to do so by making them look like fools because you're simply taking elements of how they already were foolish in history and amplifying it."
"James Somerton","00:26:30:01","00:26:46:12","Sometimes you can get away with being honest in comedic satire because the events that you were making fun of really were that ridiculous. And sometimes you have to tone it back or people will think it's too over-the-top. Stalin is invincible, but falls to shit Death. Back to the Silk Road. What's happening?"
"Speaker 2","00:26:47:11","00:26:55:11","This is impossible. And I'm wonderful tweeting. What is the truth? Well, maybe some point in his successor."
"James Somerton","00:26:55:22","00:27:22:17","A drawback to this is that it's not always entirely clear what is being made fun of. This is especially true in absurdist or ironic depictions. Is South Park making fun of Al Gore claiming that climate change is an imaginary issue, or are they doing the opposite and making fun of the people who dismiss Al Gore saying that what they imagine Al Gore acts like isn't the reality of how he portrays himself?"
"James Somerton","00:27:22:23","00:27:58:19","And for reference, South Park's defenders often do use that. You just don't get it defense when it comes to criticisms directed at them. And they do tend to cross the line every once in a while. But this video is not about South Park. Satire can also be dramatic, though this is less common in modern media, however. Here we take culture and history and rather than amplify the ridiculousness, take elements of violence, bigotry, romance, political ideology, or even culture itself and bring the real life absurdity to the audience's attention."
"James Somerton","00:27:58:22","00:28:38:09","The hope is for these themes to be read as societal problems. The downside to this is that the line between satire and irreverence is very narrow. Was Stanley Kubrick presenting a horrifying depiction of psychological conditioning, trauma and groupthink as it exists in the American military in full metal Jacket? I mean, that's probably how he intended it. But if you're an individual who values elements of hypermasculinity, pro violence and American imperial ism, then you can just as easily see Full Metal Jacket as a shining testament to an era when men were men and weak, undeserving men simply snapped under the pressure in which real men persisted."
"James Somerton","00:28:38:14","00:29:16:08","As for what Kubrick intended. It's a little bit difficult to gauge. He offered phenomenally little information about what his films were intended to really be about. He liked to see them as a litmus test, which had more to say about the Observer, depending upon how they would interpret the film. This is epitomized in his final film, Eyes Wide Shut, which is about something even when some of us think there's no way someone could have positive interpretations of a work, There is someone who is going to read A Clockwork Orange and think, Yeah, that's what masculinity means."
"James Somerton","00:29:16:17","00:29:48:21","And the government is the villain because they brainwashed him out of his individuality. But in instances like Kubrick's nuanced vagueness, can we really use intention as a means to analyze works of fiction? All this is to say that I'm taking an analysis of killing, stalking very seriously. And even though my focus is, as you might have been able to tell the audience's attitudes about it, it's important to know that people can see art in very different ways."
"James Somerton","00:29:57:02","00:30:21:12","One of the most significant philosophies of art criticism comes from Gene Bullard. He argues in very generalized terms that we as a society have lost or are losing our ability to tell the difference between artifice and nature, meaning we can't really see a clear difference between a performance and an earnest state of being what is real and what is counterfeit, and to what degree can we tell the difference between the two?"
"James Somerton","00:30:21:13","00:30:52:08","This is more in the vein of, say, being unsure if the Kardashians are errant airheads or whether this role is emphasized in their programing. In order to fulfill a brand which they use to solidify and expand their platform. A bestie. This is especially true in instances of long spanning performance art, as you could see among Lady Gaga, Cher, Madonna, or even people like Ann Colter, Donald Trump, where the performance ends and the individual begins and how much they overlap are both areas of debate."
"James Somerton","00:30:52:18","00:31:18:11","An extrapolation of this in the situation of killing stalking is whether this is intended to be a work of fiction, which plays upon and subverts romantic tropes, or whether it's earnestly romantic. When I read it, I read a very conflicted horror story where neither of the main characters were particularly meant to be admirable and where the element of romance was there to highlight the insidious ness of Sangamo and the dysfunction of uniform."
"James Somerton","00:31:18:16","00:31:39:19","As this is a visual novel, meaning that the visual language is just as important as the written text. There are a number of instances as in the comic itself, specific panels which can be removed and shown as romantic Instances of cuddling, hugging and kissing are all present. Granted, this is usually before or after someone is tortured or killed or buried."
"James Somerton","00:31:41:03","00:32:12:15","Very romantic. But does this ability to separate these romantic elements form a kind of phantom plot in which the perceived romance runs parallel to the actual depiction of the toxic relationship. This could encourage someone to, against all reason, deliberately read romance into situations where there is none. This is to say nothing of the special issues for Christmas and Thanksgiving, where a sanguine young bomb are depicted romantically or erotically and without any torture except for the people that they are murdering and disposing of."
"James Somerton","00:32:12:15","00:32:44:04","But they're doing it together. On one hand, is this a matter of depicting a relationship at peak toxicity, or is this exploiting a will they won't they romantic format to keep audiences tuned in for 67 issues? Because in spite of these seemingly apparent layers and the seemingly self-aware damnation of its own content killing, stalking has acquired a certain following in spite of the obvious, or what seems to me to be obvious messaging about how damaging and traumatic this relationship is."
"James Somerton","00:32:44:11","00:33:06:04","If you can even call it a relationship, which I don't, there is a swath of fans who lean toward the will. They won't. They take that. This whole journey is a progressing romance, leading to someone finally giving into his feelings, stopping hurting young bomb and then running off together with him. The torture has been fantasize as a kind of love you to death kind of thing."
"James Somerton","00:33:06:20","00:33:35:18","Like song is so in love with you and bomb. But the only way he knows how to express affection is through abuse. All someone needs to do is learn how to properly express his feelings of affection, and then everything will just turn out fine. Being honest. The implication throughout the series is that someone keeps you alive because he reminds him of a maternal figure which you'd think would lead an audience to immediately connect him with Norman Bates."
"James Somerton","00:33:36:02","00:34:08:03","Well, a boy's best friend is his mother, but they don't. But maybe these people have watched as many movies as I have or even the TV show Bates Motel. So which is it, Gore porn or a star crossed romance or a character study of Stockholm's syndrome? We could look to the author who in front of every issue plasters a big old disclaimer that very explicitly says that this is a depiction of abuse and dysfunction, which, you know, that must clear it up."
"James Somerton","00:34:08:03","00:34:37:04","Right. Done deal. Maybe because we're also in an era of Joanne Karen Rowling prefacing everything with I love the transsexuals part. This tactic is called dog whistling, which is doing or saying something hateful, but in a vague enough way that you can credibly say, That's not what I was actually saying. People who are racist and homophobic and transphobic will be emboldened by the message and people who are indifferent or centrist will take it for granted as a joke."
"James Somerton","00:34:37:05","00:35:00:16","And even they themselves dismiss the haters as social justice snowflakes. In periods past, it was considered a point of pride to clearly advocate for your beliefs. But these were also eras which had a very clear hierarchy of privilege, and there was no shame in supporting the hierarchy today, where the majority of progress is dedicated to dismantling the systems of privilege and oppression."
"James Somerton","00:35:01:16","00:35:32:18","There is an awareness of the right thing to say, even if you don't necessarily believe it. Indicative of the I'm not racist, but line that always is followed by something racist. People want to be seen as progressive or at least on the right side, while still holding onto privileged attitudes and cultural stereotypes. Even bigoted people know how to properly carry themselves in order to advance their platform and not do or say anything to extreme in public."
"James Somerton","00:35:33:12","00:36:05:18","There's a reason the KKK wears hoods, much in the same way that someone knows how to act like a normal person in society so that he can blend in despite being a crazed psychopath. I wasn't just comparing J.K. Rowling to a psychopath. What are you talking about? So the series is written by a Korean author and illustrator who goes by the name of Kooky, for whom there is next to no information available online."
"James Somerton","00:36:06:04","00:36:29:19","I did manage to track down and translate an interview from 2018 where she was asked if there was any sincere feeling of love between the two lead characters. She responded, It's up to the readers to decide. If I have to decide, then no. Okay. But it's a bit odd that on every site where this is available for purchase or even for just reading, it's listed as a romance on Amazon."
"James Somerton","00:36:29:19","00:36:51:14","It's even classified as LGBT plus marriage comedy. She's also said that the book should be categorized as a psychological horror story and not a romance of any kind. So to be fair, if you visit her Twitter, the page is mostly populated with romantic fan art of Jung Bom and Song World. So where she really stands on how the series should be read might be up for interpretation."
"James Somerton","00:36:51:23","00:37:12:03","But let's take her at her word. In the 2018 interview that she does not intend on this being read as a romance in any way. Then why does the fan base read it like one and why? When I did my initial Google search, was it so often described as a psychological romance, romantic thriller, dark romance? Well, there's two answers to that question."
"James Somerton","00:37:12:15","00:37:35:13","One, the fans are doing the categorizing. Two, publishing. Yes, the archaic, slowly dying traditional publishing industry, which has real difficulty when it comes to queer themes and books, especially involving men. You see, when a book is being published, the publisher has to decide what kind of categories the book falls into so that it can be marketed to the proper audience."
"James Somerton","00:37:35:18","00:37:52:03","And when a book comes around with a gay lead character who doesn't have a romance in the plot, they have no idea how to classify it. Women don't want. To read a book about a gay straight men certainly don't want to read a book about a gay gaze, barely want to read a book about a gay, but a gay romance."
"James Somerton","00:37:52:04","00:38:11:15","Well, according to market research, women eat that up so much so that it makes up for the loss of a potential straight male audience. Gay readers don't really factor into the thought process, which is a problem in itself, and it's something I'll cover in another video. And so we come to killing. Stalking. Is this a romance? No. Even the author says so."
"James Somerton","00:38:12:00","00:38:36:01","But are there romantic elements? Not really. But could there maybe be perceived romantic elements if you tilt that the right way and read it under a quarter moon during February of a leap year? Maybe so. Into the M slash M romance category, you go. They don't just have to pick one category, though, which is why the much more applicable psychological thriller and horror tags also get put on there."
"James Somerton","00:38:36:16","00:38:59:12","So when readers are self categorizing the book online, it becomes a psychological romance, romantic thriller, dark romance. So from the synopsis of killing stalking, I think it's pretty clear that both characters Jung Bomb and Sango are not mentally stable. But in two very different directions. Both of their lives have become disasters since they were children with abusive caregivers in both cases."
"James Somerton","00:38:59:18","00:39:23:14","That's why there is no romance in this story. There's no actual love between these two characters. Jung Bom thinks he loves song woh because Song Will rescued him from being assaulted, something that no one else has ever done, not even his grandmother, who seemingly cared for him, but looked the other way when her son bombs uncle would beat and rape him and song Wo does not love Jung Bom."
"James Somerton","00:39:24:05","00:39:44:15","He uses him for sexual pleasure and his own emotional support. But that's it. But you wouldn't think that by going over the comments online, many, not all, but many of the fans of this series would have you believe that it's a Beauty and the Beast style love story. A tale as old as time that it's about two lost souls finding each other and helping each other become a whole people."
"James Somerton","00:39:44:23","00:40:07:04","If I've not yet made myself clear, that is not what this is about. So why do they think that? Well, you mom isn't immediately killed by song. Well, unlike his other victims. Therefore, this must mean that he's special. This must mean that song. Well, cares for him whether or not he's good at showing it. Bombs should certainly stand out."
"James Somerton","00:40:07:04","00:40:30:20","Among song was victims. But that's because he's a man sung Woe is a misogynistic sexual sadist, getting joy from torturing and murdering women. And because he is psychologically damaged, he essentially kills his mother over and over and over and over again by murdering women and then goes home to his mother in the form of Eun Bom, who he then assaults mentally and physically, just like his own father did to his own mother."
